Year,Location,Site,Latitude,Longitude,Habitat,Deployed,Collected,Month,File Name,Validation 
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_004500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_005000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_005500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_010000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_010500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_011000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_011500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_012000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_012500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_013000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_013500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_014000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_014500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_015000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_015500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_020000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_020500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_021000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_021500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_022000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_022500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_023000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_023500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_024000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_024500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_025000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_025500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_030000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_030500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_031000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_031500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_032000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_032500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_033000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_033500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_034000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_034500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_035000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_035500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_040000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_040500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_041000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_041500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_042000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_042500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_043000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_043500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_044000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_044500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_045000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_045500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_050000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_050500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_051000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_051500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_052000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_052500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_053000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_053500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_054000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_054500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_055000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_055500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_060000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_060500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_182000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_182500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_183000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_183500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_184000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_184500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_185000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_185500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_190000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_190500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_191000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_191500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_192000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_192500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_193000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_193500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_194000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_194500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_195000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_195500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_200000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_200500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_201000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_201500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_202000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_202500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_203000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_203500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_204000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_204500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_205000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_205500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_210000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_210500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_211000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_211500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_212000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_212500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_213000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_213500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_214000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_214500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_215000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_215500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_220000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_220500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_221000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_221500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_222000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_222500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_223000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_223500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_224000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_224500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_225000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_225500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_230000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_230500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_231000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_231500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_232000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_232500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_233000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_233500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_234000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_234500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_235000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240224_235500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_000000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_000500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_001000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_001500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_002000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_002500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_003000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_003500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_004000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_004500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_005000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_005500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_010000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_010500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_011000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_011500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_012000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_012500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_013000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_013500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_014000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_014500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_015000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_015500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_020000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_020500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_021000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_021500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_022000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_022500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_023000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_023500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_024000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_024500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_025000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_025500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_030000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_030500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_031000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_031500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_032000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_032500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_033000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_033500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_034000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_034500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_035000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_035500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_040000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_040500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_041000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_041500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_042000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_042500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_043000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_043500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_044000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_044500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_045000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_045500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_050000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_050500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_051000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_051500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_052000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_052500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_053000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_053500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_054000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_054500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_055000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_055500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_060000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_060500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_182000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_182500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_183000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_183500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_184000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_184500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_185000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_185500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_190000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_190500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_191000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_191500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_192000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_192500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_193000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_193500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_194000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_194500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_195000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_195500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_200000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_200500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_201000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_201500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_202000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_202500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_203000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_203500.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_204000.WAV,0
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_204500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_205000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_205500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_210000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_210500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_211000.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_211500.WAV,1
2024,Perola,PE7,-2.261889,-47.727388,Pasture,20/02/2024,29/02/2024,2,20240225_212000.WAV,1
